Runde,Dato,Dag,Tid,Hjemmelag,Hjemme,Borte,Bortelag,Bane,Kampnr,Sesong
18,10-08-2018,fredag,19:00:00,Sandefjord,1,0,Tromsø,Komplett Arena,99120001142,2018
18,12-08-2018,søndag,18:00:00,Start,0,0,Ranheim TF,Sparebanken Sør Arena,99120001144,2018
18,12-08-2018,søndag,18:00:00,Bodø/Glimt,3,0,Kristiansund,Aspmyra stadion,99120001137,2018
18,12-08-2018,søndag,18:00:00,Sarpsborg 08,2,0,Lillestrøm,Sarpsborg st KG,99120001143,2018
18,12-08-2018,søndag,18:00:00,Rosenborg,1,1,Stabæk,Lerkendal stadion,99120001141,2018
18,12-08-2018,søndag,18:00:00,Molde,5,1,Brann,Aker stadion,99120001139,2018
18,12-08-2018,søndag,20:00:00,Odd,2,2,Strømsgodset,Skagerak Arena,99120001140,2018
18,13-08-2018,mandag,19:00:00,Haugesund,1,0,Vålerenga,Haugesund stadion,99120001138,2018
19,19-08-2018,søndag,18:00:00,Kristiansund,0,2,Rosenborg,Kristiansund stadion,99120001147,2018
19,19-08-2018,søndag,18:00:00,Stabæk,3,1,Molde,Nadderud stadion,99120001150,2018
19,19-08-2018,søndag,18:00:00,Lillestrøm,1,1,Haugesund,Åråsen stadion,99120001148,2018
19,19-08-2018,søndag,18:00:00,Brann,2,0,Sarpsborg 08,Brann stadion,99120001146,2018
19,19-08-2018,søndag,18:00:00,Strømsgodset,1,1,Start,Marienlyst stadion,99120001151,2018
19,19-08-2018,søndag,18:00:00,Ranheim TF,1,1,Sandefjord,EXTRA Arena,99120001149,2018
19,19-08-2018,søndag,20:00:00,Vålerenga,3,0,Tromsø,Intility Arena,99120001152,2018
19,20-08-2018,mandag,19:00:00,Bodø/Glimt,1,1,Odd,Aspmyra stadion,99120001145,2018
20,25-08-2018,lørdag,18:00:00,Tromsø,1,2,Bodø/Glimt,Alfheim stadion,99120001159,2018
20,26-08-2018,søndag,18:00:00,Sarpsborg 08,1,2,Kristiansund,Sarpsborg st KG,99120001157,2018
20,26-08-2018,søndag,18:00:00,Sandefjord,1,3,Lillestrøm,Komplett Arena,99120001156,2018
20,26-08-2018,søndag,18:00:00,Haugesund,2,0,Stabæk,Haugesund stadion,99120001153,2018
20,26-08-2018,søndag,18:00:00,Molde,2,3,Ranheim TF,Aker stadion,99120001154,2018
20,26-08-2018,søndag,18:00:00,Rosenborg,4,3,Strømsgodset,Lerkendal stadion,99120001155,2018
20,26-08-2018,søndag,20:00:00,Vålerenga,2,0,Brann,Intility Arena,99120001160,2018
20,27-08-2018,mandag,19:00:00,Start,0,1,Odd,Sparebanken Sør Arena,99120001158,2018
21,01-09-2018,lørdag,15:30:00,Strømsgodset,2,4,Tromsø,Marienlyst stadion,99120001168,2018
21,01-09-2018,lørdag,18:00:00,Stabæk,3,3,Sandefjord,Nadderud stadion,99120001167,2018
